time,distx,disty,angle,speedx,speedy,odx,ody,oda,prx,pry,pra,patx,paty,pata
2.9715,134.225,134.225,-0,38.9328,38.9328,0.235619,0,-0,38.9328,0,-0,134.225,90,0
2.97703,134.382,134.382,-0,38.9328,38.9328,0.15708,0,-0,38.9328,0,-0,134.382,90,0
2.98257,134.617,134.617,-0,38.9328,38.9328,0.235619,0,-0,38.9328,0,-0,134.617,90,0
2.98799,134.853,134.853,-0,39.9548,39.9548,0.235619,0,-0,39.9548,0,-0,134.853,90,0
2.99354,135.088,135.088,-0,39.9548,39.9548,0.235619,0,-0,39.9548,0,-0,135.088,90,0
2.99906,135.324,135.324,-0,39.9548,39.9548,0.235619,0,-0,39.9548,0,-0,135.324,90,0
3.00454,135.481,135.481,-0,39.9548,39.9548,0.15708,0,-0,39.9548,0,-0,135.481,90,0
3.01012,135.717,135.717,-0,39.9548,39.9548,0.235619,0,-0,39.9548,0,-0,135.717,90,0
3.0161,135.952,135.952,-0,39.9579,39.9579,0.235619,0,-0,39.9579,0,-0,135.952,90,0
3.02212,136.188,136.188,-0,39.9579,39.9579,0.235619,0,-0,39.9579,0,-0,136.188,90,0
3.02768,136.424,136.424,-0,39.9579,39.9579,0.235619,0,-0,39.9579,0,-0,136.424,90,0
3.03319,136.659,136.659,-0,39.9579,39.9579,0.235619,0,-0,39.9579,0,-0,136.659,90,0
3.03872,136.895,136.895,-0,40.6521,40.6521,0.235619,0,-0,40.6521,0,-0,136.895,90,0
3.04414,137.052,137.052,-0,40.6521,40.6521,0.15708,0,-0,40.6521,0,-0,137.052,90,0
3.04972,137.288,137.288,-0,40.6521,40.6521,0.235619,0,-0,40.6521,0,-0,137.288,90,0
3.05522,137.523,137.523,-0,40.6521,40.6521,0.235619,0,-0,40.6521,0,-0,137.523,90,0
3.06075,137.759,137.759,-0,40.6521,40.6521,0.235619,0,-0,40.6521,0,-0,137.759,90,0
3.06629,137.994,137.994,-0,39.6373,39.6373,0.235619,0,-0,39.6373,0,-0,137.994,90,0
3.07172,138.23,138.23,-0,39.6373,39.6373,0.235619,0,-0,39.6373,0,-0,138.23,90,0
3.07727,138.466,138.466,-0,39.6373,39.6373,0.235619,0,-0,39.6373,0,-0,138.466,90,0
3.08329,138.701,138.701,-0,39.6373,39.6373,0.235619,0,-0,39.6373,0,-0,138.701,90,0
3.08886,138.858,138.858,-0,39.6373,39.6373,0.15708,0,-0,39.6373,0,-0,138.858,90,0
3.09428,139.094,139.094,-0,38.623,38.623,0.235619,0,-0,38.623,0,-0,139.094,90,0
3.10034,139.33,139.33,-0,38.623,38.623,0.235619,0,-0,38.623,0,-0,139.33,90,0
3.10583,139.565,139.565,-0,38.623,38.623,0.235619,0,-0,38.623,0,-0,139.565,90,0
3.11141,139.801,139.801,-0,38.623,38.623,0.235619,0,-0,38.623,0,-0,139.801,90,0
3.11689,139.958,139.958,-0,39.9485,39.9485,0.15708,0,-0,39.9485,0,-0,139.958,90,0
3.12243,140.272,140.272,-0,39.9485,39.9485,0.314159,0,-0,39.9485,0,-0,140.272,90,0
3.12793,140.429,140.429,-0,39.9485,39.9485,0.15708,0,-0,39.9485,0,-0,140.429,90,0
3.1334,140.665,140.665,-0,39.9485,39.9485,0.235619,0,-0,39.9485,0,-0,140.665,90,0
3.13897,140.9,140.9,-0,39.9485,39.9485,0.235619,0,-0,39.9485,0,-0,140.9,90,0
3.14447,141.136,141.136,-0,39.6943,39.6943,0.235619,0,-0,39.6943,0,-0,141.136,90,0
3.14998,141.293,141.293,-0,39.6943,39.6943,0.15708,0,-0,39.6943,0,-0,141.293,90,0
3.15552,141.607,141.607,-0,39.6943,39.6943,0.314159,0,-0,39.6943,0,-0,141.607,90,0
3.16099,141.843,141.843,-0,39.6943,39.6943,0.235619,0,-0,39.6943,0,-0,141.843,90,0
3.16703,142,142,-0,40.7095,40.7095,0.15708,0,-0,40.7095,0,-0,142,90,0
3.17257,142.236,142.236,-0,40.7095,40.7095,0.235619,0,-0,40.7095,0,-0,142.236,90,0
3.17808,142.471,142.471,-0,40.7095,40.7095,0.235619,0,-0,40.7095,0,-0,142.471,90,0
3.18359,142.707,142.707,-0,40.7095,40.7095,0.235619,0,-0,40.7095,0,-0,142.707,90,0
3.18904,142.942,142.942,-0,40.7095,40.7095,0.235619,0,-0,40.7095,0,-0,142.942,90,0
3.19455,143.1,143.1,-0,39.6964,39.6964,0.15708,0,-0,39.6964,0,-0,143.1,90,0
3.20006,143.335,143.335,-0,39.6964,39.6964,0.235619,0,-0,39.6964,0,-0,143.335,90,0
3.20557,143.571,143.571,-0,39.6964,39.6964,0.235619,0,-0,39.6964,0,-0,143.571,90,0
3.21109,143.728,143.728,-0,39.6964,39.6964,0.15708,0,-0,39.6964,0,-0,143.728,90,0
3.2166,143.963,143.963,-0,39.6964,39.6964,0.235619,0,-0,39.6964,0,-0,143.963,90,0
3.22212,144.199,144.199,-0,39.9527,39.9527,0.235619,0,-0,39.9527,0,-0,144.199,90,0
3.22763,144.435,144.435,-0,39.9527,39.9527,0.235619,0,-0,39.9527,0,-0,144.435,90,0
3.23314,144.67,144.67,-0,39.9527,39.9527,0.235619,0,-0,39.9527,0,-0,144.67,90,0
3.23866,144.906,144.906,-0,39.9527,39.9527,0.235619,0,-0,39.9527,0,-0,144.906,90,0
3.2442,145.063,145.063,-0,39.9511,39.9511,0.15708,0,-0,39.9511,0,-0,145.063,90,0
3.24973,145.377,145.377,-0,39.9511,39.9511,0.314159,0,-0,39.9511,0,-0,145.377,90,0
3.25521,145.534,145.534,-0,39.9511,39.9511,0.15708,0,-0,39.9511,0,-0,145.534,90,0
3.26076,145.77,145.77,-0,39.9511,39.9511,0.235619,0,-0,39.9511,0,-0,145.77,90,0
3.26627,146.006,146.006,-0,39.9511,39.9511,0.235619,0,-0,39.9511,0,-0,146.006,90,0
3.27175,146.163,146.163,-0,39.9324,39.9324,0.15708,0,-0,39.9324,0,-0,146.163,90,0
3.27726,146.398,146.398,-0,39.9324,39.9324,0.235619,0,-0,39.9324,0,-0,146.398,90,0
3.28334,146.634,146.634,-0,39.9324,39.9324,0.235619,0,-0,39.9324,0,-0,146.634,90,0
3.2888,146.869,146.869,-0,39.9324,39.9324,0.235619,0,-0,39.9324,0,-0,146.869,90,0
3.2944,147.105,147.105,-0,39.9324,39.9324,0.235619,0,-0,39.9324,0,-0,147.105,90,0
3.29982,147.341,147.341,-0,39.8954,39.8954,0.235619,0,-0,39.8954,0,-0,147.341,90,0
3.30537,147.498,147.498,-0,39.8954,39.8954,0.15708,0,-0,39.8954,0,-0,147.498,90,0
3.31087,147.733,147.733,-0,39.8954,39.8954,0.235619,0,-0,39.8954,0,-0,147.733,90,0
3.31643,147.969,147.969,-0,39.8954,39.8954,0.235619,0,-0,39.8954,0,-0,147.969,90,0
3.32195,148.205,148.205,-0,39.9012,39.9012,0.235619,0,-0,39.9012,0,-0,148.205,90,0
3.32793,148.44,148.44,-0,39.9012,39.9012,0.235619,0,-0,39.9012,0,-0,148.44,90,0
3.33347,148.676,148.676,-0,39.9012,39.9012,0.235619,0,-0,39.9012,0,-0,148.676,90,0
3.33899,148.911,148.911,-0,39.9012,39.9012,0.235619,0,-0,39.9012,0,-0,148.911,90,0
3.34451,149.069,149.069,-0,39.9012,39.9012,0.15708,0,-0,39.9012,0,-0,149.069,90,0
3.35052,149.304,149.304,-0,39.9178,39.9178,0.235619,0,-0,39.9178,0,-0,149.304,90,0
3.35597,149.54,149.54,-0,39.9178,39.9178,0.235619,0,-0,39.9178,0,-0,149.54,90,0
3.36153,149.775,149.775,-0,39.9178,39.9178,0.235619,0,-0,39.9178,0,-0,149.775,90,0
3.36757,150.011,150.011,-0,39.9178,39.9178,0.235619,0,-0,39.9178,0,-0,150.011,90,0
3.37358,150.247,150.247,-0,39.6887,39.6887,0.235619,0,-0,39.6887,0,-0,150.247,90,0
3.3791,150.482,150.482,-0,39.6887,39.6887,0.235619,0,-0,39.6887,0,-0,150.482,90,0
3.38455,150.639,150.639,-0,39.6887,39.6887,0.15708,0,-0,39.6887,0,-0,150.639,90,0
3.39065,150.875,150.875,-0,39.6887,39.6887,0.235619,0,-0,39.6887,0,-0,150.875,90,0
3.39615,151.189,151.189,-0,39.6887,39.6887,0.314159,0,-0,39.6887,0,-0,151.189,90,0
3.40166,151.346,151.346,-0,39.6774,39.6774,0.15708,0,-0,39.6774,0,-0,151.346,90,0
3.40717,151.582,151.582,-0,39.6774,39.6774,0.235619,0,-0,39.6774,0,-0,151.582,90,0
3.41262,151.817,151.817,-0,39.6774,39.6774,0.235619,0,-0,39.6774,0,-0,151.817,90,0
3.41818,151.975,151.975,-0,39.6774,39.6774,0.15708,0,-0,39.6774,0,-0,151.975,90,0
3.42374,152.21,152.21,-0,39.6661,39.6661,0.235619,0,-0,39.6661,0,-0,152.21,90,0
3.4297,152.446,152.446,-0,39.6661,39.6661,0.235619,0,-0,39.6661,0,-0,152.446,90,0
3.43575,152.681,152.681,-0,39.6661,39.6661,0.235619,0,-0,39.6661,0,-0,152.681,90,0
3.4412,152.996,152.996,-0,39.6661,39.6661,0.314159,0,-0,39.6661,0,-0,152.996,90,0
3.44679,153.153,153.153,-0,39.6661,39.6661,0.15708,0,-0,39.6661,0,-0,153.153,90,0
3.4523,153.388,153.388,-0,40.6763,40.6763,0.235619,0,-0,40.6763,0,-0,153.388,90,0
3.45781,153.624,153.624,-0,40.6763,40.6763,0.235619,0,-0,40.6763,0,-0,153.624,90,0
3.46332,153.86,153.86,-0,40.6763,40.6763,0.235619,0,-0,40.6763,0,-0,153.86,90,0
3.46877,154.017,154.017,-0,40.6763,40.6763,0.15708,0,-0,40.6763,0,-0,154.017,90,0
3.47434,154.252,154.252,-0,40.6763,40.6763,0.235619,0,-0,40.6763,0,-0,154.252,90,0
3.47989,154.488,154.488,-0,40.7048,40.7048,0.235619,0,-0,40.7048,0,-0,154.488,90,0
3.48532,154.645,154.645,-0,40.7048,40.7048,0.15708,0,-0,40.7048,0,-0,154.645,90,0
3.4909,154.959,154.959,-0,40.7048,40.7048,0.314159,0,-0,40.7048,0,-0,154.959,90,0
3.49689,155.195,155.195,-0,40.7048,40.7048,0.235619,0,-0,40.7048,0,-0,155.195,90,0
3.50243,155.43,155.43,-0,40.7005,40.7005,0.235619,0,-0,40.7005,0,-0,155.43,90,0
3.50795,155.587,155.587,-0,40.7005,40.7005,0.15708,0,-0,40.7005,0,-0,155.587,90,0
3.51342,155.823,155.823,-0,40.7005,40.7005,0.235619,0,-0,40.7005,0,-0,155.823,90,0
3.51898,156.059,156.059,-0,40.7005,40.7005,0.235619,0,-0,40.7005,0,-0,156.059,90,0
3.52451,156.294,156.294,-0,40.7005,40.7005,0.235619,0,-0,40.7005,0,-0,156.294,90,0
3.52998,156.53,156.53,-0,39.948,39.948,0.235619,0,-0,39.948,0,-0,156.53,90,0
3.53552,156.765,156.765,-0,39.948,39.948,0.235619,0,-0,39.948,0,-0,156.765,90,0
3.54104,156.923,156.923,-0,39.948,39.948,0.15708,0,-0,39.948,0,-0,156.923,90,0
3.54706,157.158,157.158,-0,39.948,39.948,0.235619,0,-0,39.948,0,-0,157.158,90,0
3.55257,157.394,157.394,-0,39.9152,39.9152,0.235619,0,-0,39.9152,0,-0,157.394,90,0
3.55805,157.629,157.629,-0,39.9152,39.9152,0.235619,0,-0,39.9152,0,-0,157.629,90,0
3.56359,157.865,157.865,-0,39.9152,39.9152,0.235619,0,-0,39.9152,0,-0,157.865,90,0
3.56912,158.101,158.101,-0,39.9152,39.9152,0.235619,0,-0,39.9152,0,-0,158.101,90,0
3.57463,158.336,158.336,-0,39.9152,39.9152,0.235619,0,-0,39.9152,0,-0,158.336,90,0
3.58064,158.572,158.572,-0,39.9152,39.9152,0.235619,0,-0,39.9152,0,-0,158.572,90,0
3.58663,158.808,158.808,-0,39.9152,39.9152,0.235619,0,-0,39.9152,0,-0,158.808,90,0
3.59218,158.965,158.965,-0,39.9152,39.9152,0.15708,0,-0,39.9152,0,-0,158.965,90,0
3.59769,159.279,159.279,-0,39.9152,39.9152,0.314159,0,-0,39.9152,0,-0,159.279,90,0
3.60316,159.514,159.514,-0,39.9199,39.9199,0.235619,0,-0,39.9199,0,-0,159.514,90,0
3.60872,159.75,159.75,-0,39.9199,39.9199,0.235619,0,-0,39.9199,0,-0,159.75,90,0
3.6142,159.907,159.907,-0,39.9199,39.9199,0.15708,0,-0,39.9199,0,-0,159.907,90,0
3.62022,160.143,160.143,-0,39.9199,39.9199,0.235619,0,-0,39.9199,0,-0,160.143,90,0
3.62572,160.457,160.457,-0,39.9199,39.9199,0.314159,0,-0,39.9199,0,-0,160.457,90,0
3.63125,160.614,160.614,-0,39.9574,39.9574,0.15708,0,-0,39.9574,0,-0,160.614,90,0
3.6368,160.85,160.85,-0,39.9574,39.9574,0.235619,0,-0,39.9574,0,-0,160.85,90,0
3.64226,161.085,161.085,-0,39.9574,39.9574,0.235619,0,-0,39.9574,0,-0,161.085,90,0
3.64775,161.321,161.321,-0,39.9574,39.9574,0.235619,0,-0,39.9574,0,-0,161.321,90,0
3.65336,161.478,161.478,-0,39.9574,39.9574,0.15708,0,-0,39.9574,0,-0,161.478,90,0
3.65886,161.792,161.792,-0,40.9339,40.9339,0.314159,0,-0,40.9339,0,-0,161.792,90,0
3.66441,161.949,161.949,-0,40.9339,40.9339,0.15708,0,-0,40.9339,0,-0,161.949,90,0
3.66985,162.185,162.185,-0,40.9339,40.9339,0.235619,0,-0,40.9339,0,-0,162.185,90,0
3.67543,162.42,162.42,-0,40.9339,40.9339,0.235619,0,-0,40.9339,0,-0,162.42,90,0
3.68091,162.656,162.656,-0,40.9659,40.9659,0.235619,0,-0,40.9659,0,-0,162.656,90,0
3.68645,162.813,162.813,-0,40.9659,40.9659,0.15708,0,-0,40.9659,0,-0,162.813,90,0
3.69198,163.049,163.049,-0,40.9659,40.9659,0.235619,0,-0,40.9659,0,-0,163.049,90,0
3.69792,163.284,163.284,-0,40.9659,40.9659,0.235619,0,-0,40.9659,0,-0,163.284,90,0
3.70347,163.441,163.441,-0,40.9659,40.9659,0.15708,0,-0,40.9659,0,-0,163.441,90,0
3.70948,163.756,163.756,-0,40.9259,40.9259,0.314159,0,-0,40.9259,0,-0,163.756,90,0
3.715,163.991,163.991,-0,40.9259,40.9259,0.235619,0,-0,40.9259,0,-0,163.991,90,0
3.72106,164.227,164.227,-0,40.9259,40.9259,0.235619,0,-0,40.9259,0,-0,164.227,90,0
3.7265,164.462,164.462,-0,40.9259,40.9259,0.235619,0,-0,40.9259,0,-0,164.462,90,0
3.73206,164.698,164.698,-0,38.943,38.943,0.235619,0,-0,38.943,0,-0,164.698,90,0
3.73756,164.934,164.934,-0,38.943,38.943,0.235619,0,-0,38.943,0,-0,164.934,90,0
3.74307,165.091,165.091,-0,38.943,38.943,0.15708,0,-0,38.943,0,-0,165.091,90,0
3.74859,165.326,165.326,-0,38.943,38.943,0.235619,0,-0,38.943,0,-0,165.326,90,0
3.75407,165.562,165.562,-0,38.943,38.943,0.235619,0,-0,38.943,0,-0,165.562,90,0
3.75963,165.719,165.719,-0,39.9282,39.9282,0.15708,0,-0,39.9282,0,-0,165.719,90,0
3.76514,166.033,166.033,-0,39.9282,39.9282,0.314159,0,-0,39.9282,0,-0,166.033,90,0
3.77065,166.269,166.269,-0,39.9282,39.9282,0.235619,0,-0,39.9282,0,-0,166.269,90,0
3.77667,166.583,166.583,-0,39.9282,39.9282,0.314159,0,-0,39.9282,0,-0,166.583,90,0
3.78215,166.819,166.819,-0,40.9777,40.9777,0.235619,0,-0,40.9777,0,-0,166.819,90,0
3.78772,167.054,167.054,-0,40.9777,40.9777,0.235619,0,-0,40.9777,0,-0,167.054,90,0
3.79372,167.29,167.29,-0,40.9777,40.9777,0.235619,0,-0,40.9777,0,-0,167.29,90,0
3.79923,167.604,167.604,-0,40.9777,40.9777,0.314159,0,-0,40.9777,0,-0,167.604,90,0
3.80474,167.84,167.84,-0,40.9777,40.9777,0.235619,0,-0,40.9777,0,-0,167.84,90,0
3.81022,168.075,168.075,-0,45.0548,45.0548,0.235619,0,-0,45.0548,0,-0,168.075,90,0
3.81577,168.311,168.311,-0,45.0548,45.0548,0.235619,0,-0,45.0548,0,-0,168.311,90,0
3.82129,168.625,168.625,-0,45.0548,45.0548,0.314159,0,-0,45.0548,0,-0,168.625,90,0
3.82683,168.939,168.939,-0,45.0548,45.0548,0.314159,0,-0,45.0548,0,-0,168.939,90,0
3.83231,169.175,169.175,-0,45.0548,45.0548,0.235619,0,-0,45.0548,0,-0,169.175,90,0
3.83779,169.489,169.489,-0,46.0734,46.0734,0.314159,0,-0,46.0734,0,-0,169.489,90,0
3.84384,169.725,169.725,-0,46.0734,46.0734,0.235619,0,-0,46.0734,0,-0,169.725,90,0
3.84936,169.96,169.96,-0,46.0734,46.0734,0.235619,0,-0,46.0734,0,-0,169.96,90,0
3.85488,170.353,170.353,-0,46.0734,46.0734,0.392699,0,-0,46.0734,0,-0,170.353,90,0
3.86039,170.588,170.588,-0,49.1098,49.1098,0.235619,0,-0,49.1098,0,-0,170.588,90,0
3.86587,170.903,170.903,-0,49.1098,49.1098,0.314159,0,-0,49.1098,0,-0,170.903,90,0
3.87141,171.217,171.217,-0,49.1098,49.1098,0.314159,0,-0,49.1098,0,-0,171.217,90,0
3.87696,171.531,171.531,-0,49.1098,49.1098,0.314159,0,-0,49.1098,0,-0,171.531,90,0
3.88245,171.845,171.845,-0,49.1098,49.1098,0.314159,0,-0,49.1098,0,-0,171.845,90,0
3.88796,172.081,172.081,-0,51.192,51.192,0.235619,0,-0,51.192,0,-0,172.081,90,0
3.89395,172.552,172.552,-0,51.192,51.192,0.471239,0,-0,51.192,0,-0,172.552,90,0
3.89999,172.788,172.788,-0,51.192,51.192,0.235619,0,-0,51.192,0,-0,172.788,90,0
3.9055,173.18,173.18,-0,51.192,51.192,0.392699,0,-0,51.192,0,-0,173.18,90,0
3.91102,173.494,173.494,-0,55.3133,55.3133,0.314159,0,-0,55.3133,0,-0,173.494,90,0
3.91655,173.887,173.887,-0,55.3133,55.3133,0.392699,0,-0,55.3133,0,-0,173.887,90,0
3.92202,174.201,174.201,-0,55.3133,55.3133,0.314159,0,-0,55.3133,0,-0,174.201,90,0
3.92757,174.515,174.515,-0,55.3133,55.3133,0.314159,0,-0,55.3133,0,-0,174.515,90,0
3.93308,174.83,174.83,-0,55.3133,55.3133,0.314159,0,-0,55.3133,0,-0,174.83,90,0
3.93862,175.222,175.222,-0,57.978,57.978,0.392699,0,-0,57.978,0,-0,175.222,90,0
3.94411,175.615,175.615,-0,57.978,57.978,0.392699,0,-0,57.978,0,-0,175.615,90,0
3.94959,176.008,176.008,-0,57.978,57.978,0.392699,0,-0,57.978,0,-0,176.008,90,0
3.95514,176.4,176.4,-0,57.978,57.978,0.392699,0,-0,57.978,0,-0,176.4,90,0
3.96068,176.715,176.715,-0,57.978,57.978,0.314159,0,-0,57.978,0,-0,176.715,90,0
3.96617,177.029,177.029,-0,62.0579,62.0579,0.314159,0,-0,62.0579,0,-0,177.029,90,0
3.9717,177.421,177.421,-0,62.0579,62.0579,0.392699,0,-0,62.0579,0,-0,177.421,90,0
3.97767,177.893,177.893,-0,62.0579,62.0579,0.471239,0,-0,62.0579,0,-0,177.893,90,0
3.98321,178.207,178.207,-0,62.0579,62.0579,0.314159,0,-0,62.0579,0,-0,178.207,90,0
3.98875,178.678,178.678,-0,65.0821,65.0821,0.471239,0,-0,65.0821,0,-0,178.678,90,0
3.99424,178.992,178.992,-0,65.0821,65.0821,0.314159,0,-0,65.0821,0,-0,178.992,90,0
3.99976,179.542,179.542,-0,65.0821,65.0821,0.549779,0,-0,65.0821,0,-0,179.542,90,0
4.00524,179.856,179.856,-0,65.0821,65.0821,0.314159,0,-0,65.0821,0,-0,179.856,90,0
4.0113,180.406,180.406,-0,65.0821,65.0821,0.549779,0,-0,65.0821,0,-0,180.406,90,0
4.01731,180.799,180.799,-0,70.2339,70.2339,0.392699,0,-0,70.2339,0,-0,180.799,90,0
4.02278,181.27,181.27,-0,70.2339,70.2339,0.471239,0,-0,70.2339,0,-0,181.27,90,0
4.02833,181.663,181.663,-0,70.2339,70.2339,0.392699,0,-0,70.2339,0,-0,181.663,90,0
4.03381,182.134,182.134,-0,70.2339,70.2339,0.471239,0,-0,70.2339,0,-0,182.134,90,0
4.03934,182.527,182.527,-0,73.2477,73.2477,0.392699,0,-0,73.2477,0,-0,182.527,90,0
4.0449,182.998,182.998,-0,73.2477,73.2477,0.471239,0,-0,73.2477,0,-0,182.998,90,0
4.05039,183.39,183.39,-0,73.2477,73.2477,0.392699,0,-0,73.2477,0,-0,183.39,90,0
4.05589,183.862,183.862,-0,73.2477,73.2477,0.471239,0,-0,73.2477,0,-0,183.862,90,0
4.06141,184.411,184.411,-0,73.2477,73.2477,0.549779,0,-0,73.2477,0,-0,184.411,90,0
4.06744,184.883,184.883,-0,79.3732,79.3732,0.471239,0,-0,79.3732,0,-0,184.883,90,0
4.07298,185.275,185.275,-0,79.3732,79.3732,0.392699,0,-0,79.3732,0,-0,185.275,90,0
4.07844,185.668,185.668,-0,79.3732,79.3732,0.392699,0,-0,79.3732,0,-0,185.668,90,0
4.08448,186.296,186.296,-0,79.3732,79.3732,0.628319,0,-0,79.3732,0,-0,186.296,90,0
4.09047,186.689,186.689,-0,81.9094,81.9094,0.392699,0,-0,81.9094,0,-0,186.689,90,0
4.09597,187.239,187.239,-0,81.9094,81.9094,0.549779,0,-0,81.9094,0,-0,187.239,90,0
4.10153,187.632,187.632,-0,81.9094,81.9094,0.392699,0,-0,81.9094,0,-0,187.632,90,0
4.10755,188.181,188.181,-0,81.9094,81.9094,0.549779,0,-0,81.9094,0,-0,188.181,90,0
4.11306,188.653,188.653,-0,81.9094,81.9094,0.471239,0,-0,81.9094,0,-0,188.653,90,0
4.11851,189.124,189.124,-0,82.9311,82.9311,0.471239,0,-0,82.9311,0,-0,189.124,90,0
4.12408,189.595,189.595,-0,82.9311,82.9311,0.471239,0,-0,82.9311,0,-0,189.595,90,0
4.1296,189.988,189.988,-0,82.9311,82.9311,0.392699,0,-0,82.9311,0,-0,189.988,90,0
4.13565,190.459,190.459,-0,82.9311,82.9311,0.471239,0,-0,82.9311,0,-0,190.459,90,0
4.14115,191.009,191.009,-0,82.9365,82.9365,0.549779,0,-0,82.9365,0,-0,191.009,90,0
4.14664,191.402,191.402,-0,82.9365,82.9365,0.392699,0,-0,82.9365,0,-0,191.402,90,0
4.15213,191.873,191.873,-0,82.9365,82.9365,0.471239,0,-0,82.9365,0,-0,191.873,90,0
4.15768,192.344,192.344,-0,82.9365,82.9365,0.471239,0,-0,82.9365,0,-0,192.344,90,0
4.1632,192.815,192.815,-0,82.9365,82.9365,0.471239,0,-0,82.9365,0,-0,192.815,90,0
4.16867,193.286,193.286,-0,82.9646,82.9646,0.471239,0,-0,82.9646,0,-0,193.286,90,0
4.17425,193.758,193.758,-0,82.9646,82.9646,0.471239,0,-0,82.9646,0,-0,193.758,90,0
4.1797,194.229,194.229,-0,82.9646,82.9646,0.471239,0,-0,82.9646,0,-0,194.229,90,0
4.18521,194.7,194.7,-0,82.9646,82.9646,0.471239,0,-0,82.9646,0,-0,194.7,90,0
4.19072,195.014,195.014,-0,82.9646,82.9646,0.314159,0,-0,82.9646,0,-0,195.014,90,0
4.19678,195.564,195.564,-0,83.9429,83.9429,0.549779,0,-0,83.9429,0,-0,195.564,90,0
4.20232,196.035,196.035,-0,83.9429,83.9429,0.471239,0,-0,83.9429,0,-0,196.035,90,0
4.20778,196.428,196.428,-0,83.9429,83.9429,0.392699,0,-0,83.9429,0,-0,196.428,90,0
4.21333,196.899,196.899,-0,83.9429,83.9429,0.471239,0,-0,83.9429,0,-0,196.899,90,0
4.21884,197.449,197.449,-0,81.8837,81.8837,0.549779,0,-0,81.8837,0,-0,197.449,90,0
4.22481,197.92,197.92,-0,81.8837,81.8837,0.471239,0,-0,81.8837,0,-0,197.92,90,0
4.23032,198.234,198.234,-0,81.8837,81.8837,0.314159,0,-0,81.8837,0,-0,198.234,90,0
4.23581,198.706,198.706,-0,81.8837,81.8837,0.471239,0,-0,81.8837,0,-0,198.706,90,0
4.24136,199.177,199.177,-0,81.8837,81.8837,0.471239,0,-0,81.8837,0,-0,199.177,90,0
4.24687,199.491,199.491,-0,81.9329,81.9329,0.314159,0,-0,81.9329,0,-0,199.491,90,0
4.25242,199.962,199.962,-0,81.9329,81.9329,0.471239,0,-0,81.9329,0,-0,199.962,90,0
4.25793,200.355,200.355,-0,81.9329,81.9329,0.392699,0,-0,81.9329,0,-0,200.355,90,0
4.26343,200.669,200.669,-0,81.9329,81.9329,0.314159,0,-0,81.9329,0,-0,200.669,90,0
4.269,201.14,201.14,-0,76.8612,76.8612,0.471239,0,-0,76.8612,0,-0,201.14,90,0
4.27449,201.455,201.455,-0,76.8612,76.8612,0.314159,0,-0,76.8612,0,-0,201.455,90,0
4.28,201.847,201.847,-0,76.8612,76.8612,0.392699,0,-0,76.8612,0,-0,201.847,90,0
4.28602,202.24,202.24,-0,76.8612,76.8612,0.392699,0,-0,76.8612,0,-0,202.24,90,0
4.2915,202.711,202.711,-0,76.8612,76.8612,0.471239,0,-0,76.8612,0,-0,202.711,90,0
4.29706,203.025,203.025,-0,73.6973,73.6973,0.314159,0,-0,73.6973,0,-0,203.025,90,0
4.30257,203.418,203.418,-0,73.6973,73.6973,0.392699,0,-0,73.6973,0,-0,203.418,90,0
4.30808,203.732,203.732,-0,73.6973,73.6973,0.314159,0,-0,73.6973,0,-0,203.732,90,0
4.31359,204.046,204.046,-0,73.6973,73.6973,0.314159,0,-0,73.6973,0,-0,204.046,90,0
4.31959,204.439,204.439,-0,66.5297,66.5297,0.392699,0,-0,66.5297,0,-0,204.439,90,0
4.32512,204.832,204.832,-0,66.5297,66.5297,0.392699,0,-0,66.5297,0,-0,204.832,90,0
4.33059,205.225,205.225,-0,66.5297,66.5297,0.392699,0,-0,66.5297,0,-0,205.225,90,0
4.33616,205.46,205.46,-0,66.5297,66.5297,0.235619,0,-0,66.5297,0,-0,205.46,90,0
4.34166,205.774,205.774,-0,66.5297,66.5297,0.314159,0,-0,66.5297,0,-0,205.774,90,0
4.34767,206.167,206.167,-0,65.4968,65.4968,0.392699,0,-0,65.4968,0,-0,206.167,90,0
4.3532,206.481,206.481,-0,65.4968,65.4968,0.314159,0,-0,65.4968,0,-0,206.481,90,0
4.35873,206.795,206.795,-0,65.4968,65.4968,0.314159,0,-0,65.4968,0,-0,206.795,90,0
4.36423,207.109,207.109,-0,65.4968,65.4968,0.314159,0,-0,65.4968,0,-0,207.109,90,0
4.37024,207.502,207.502,-0,65.4968,65.4968,0.392699,0,-0,65.4968,0,-0,207.502,90,0
4.37629,207.816,207.816,-0,60.0987,60.0987,0.314159,0,-0,60.0987,0,-0,207.816,90,0
4.38178,208.131,208.131,-0,60.0987,60.0987,0.314159,0,-0,60.0987,0,-0,208.131,90,0
4.38729,208.445,208.445,-0,60.0987,60.0987,0.314159,0,-0,60.0987,0,-0,208.445,90,0
4.3928,208.68,208.68,-0,60.0987,60.0987,0.235619,0,-0,60.0987,0,-0,208.68,90,0
4.39825,209.073,209.073,-0,58.6563,58.6563,0.392699,0,-0,58.6563,0,-0,209.073,90,0
4.40383,209.387,209.387,-0,58.6563,58.6563,0.314159,0,-0,58.6563,0,-0,209.387,90,0
4.40935,209.623,209.623,-0,58.6563,58.6563,0.235619,0,-0,58.6563,0,-0,209.623,90,0
4.41487,210.015,210.015,-0,58.6563,58.6563,0.392699,0,-0,58.6563,0,-0,210.015,90,0
